Date,Open,High,Low,Close,Adj Close,Volume
1990-01-02,17.557525634765625,17.9470272064209,17.527565002441406,17.9470272064209,4.565738201141357,626200.0
1990-01-03,17.97698974609375,17.97698974609375,17.827180862426758,17.887104034423828,4.550492763519287,749200.0
1990-01-04,17.85714340209961,17.97698974609375,17.79722023010254,17.85714340209961,4.542871952056885,439700.0
1990-01-05,17.79722023010254,17.85714340209961,17.617448806762695,17.73729705810547,4.512383937835693,712500.0
1990-01-08,17.73729705810547,17.91706657409668,17.707334518432617,17.91706657409668,4.558114528656006,495600.0
1990-01-09,17.79722023010254,17.827180862426758,17.497602462768555,17.527565002441406,4.45902681350708,1028300.0
1990-01-10,17.467641830444336,17.527565002441406,17.138063430786133,17.257909774780273,4.390425682067871,702500.0
1990-01-11,17.257909774780273,17.347795486450195,17.10810089111328,17.257909774780273,4.390425682067871,650800.0
1990-01-12,17.078140258789062,17.16802406311035,16.958293914794922,17.04817771911621,4.3370680809021,859000.0
1990-01-15,16.98825454711914,16.98825454711914,16.83844757080078,16.83844757080078,4.28371524810791,892800.0
1990-01-16,16.77852439880371,16.958293914794922,16.658676147460938,16.89837074279785,4.298958778381348,1527300.0
1990-01-17,16.89837074279785,16.89837074279785,16.77852439880371,16.868408203125,4.291337013244629,1410100.0
1990-01-18,16.80848503112793,16.83844757080078,16.718599319458008,16.80848503112793,4.276092052459717,933600.0
1990-01-19,16.83844757080078,16.83844757080078,16.74856185913086,16.77852439880371,4.2684712409973145,995800.0
1990-01-22,16.868408203125,16.868408203125,16.269174575805664,16.299137115478516,4.146515369415283,952400.0
1990-01-23,16.329099655151367,16.329099655151367,15.969558715820312,16.239213943481445,4.131269931793213,1638700.0
1990-01-24,16.179290771484375,16.179290771484375,15.699904441833496,15.909635543823242,4.047423362731934,1401700.0
1990-01-25,15.969558715820312,16.149328231811523,15.759827613830566,15.789789199829102,4.016935348510742,491400.0
1990-01-26,15.729866027832031,15.999520301818848,15.669942855834961,15.849712371826172,4.03217887878418,827300.0
1990-01-29,15.849712371826172,15.849712371826172,15.580057144165039,15.729866027832031,4.00169038772583,443000.0
1990-01-30,15.729866027832031,15.759827613830566,15.490172386169434,15.580057144165039,3.963580369949341,505600.0
1990-01-31,15.699904441833496,15.789789199829102,15.639981269836426,15.789789199829102,4.016935348510742,568200.0
1990-02-01,15.819750785827637,15.879673957824707,15.759827613830566,15.759827613830566,4.009311676025391,768000.0
1990-02-02,15.699904441833496,15.879673957824707,15.699904441833496,15.759827613830566,4.009311676025391,482700.0
1990-02-05,15.819750785827637,15.819750785827637,15.729866027832031,15.729866027832031,4.00169038772583,384200.0
1990-02-06,15.669942855834961,15.729866027832031,15.610018730163574,15.699904441833496,3.994065761566162,382900.0
1990-02-07,15.639981269836426,15.849712371826172,15.580057144165039,15.849712371826172,4.03217887878418,393800.0
1990-02-08,15.789789199829102,15.969558715820312,15.759827613830566,15.909635543823242,4.047423362731934,637400.0
1990-02-09,15.909635543823242,16.269174575805664,15.909635543823242,16.269174575805664,4.138891220092773,735500.0
1990-02-12,16.239213943481445,16.239213943481445,16.029481887817383,16.029481887817383,4.077911376953125,667500.0
1990-02-13,15.969558715820312,15.999520301818848,15.819750785827637,15.819750785827637,4.024557113647461,1053000.0
1990-02-14,15.819750785827637,16.089405059814453,15.819750785827637,15.999520301818848,4.0702900886535645,333300.0
1990-02-15,16.029481887817383,16.329099655151367,15.999520301818848,16.209251403808594,4.123644828796387,392500.0
1990-02-16,16.269174575805664,16.299137115478516,16.239213943481445,16.239213943481445,4.131269931793213,559800.0
1990-02-20,16.179290771484375,16.239213943481445,16.089405059814453,16.089405059814453,4.093157768249512,490600.0
1990-02-21,15.759827613830566,15.789789199829102,15.400287628173828,15.520133972167969,3.948334217071533,2308700.0
1990-02-22,15.430249214172363,15.460210800170898,14.860978126525879,14.950862884521484,3.803509473800659,3057200.0
1990-02-23,14.92090129852295,15.16059398651123,14.92090129852295,15.04074764251709,3.826378345489502,1373400.0
1990-02-26,14.98082447052002,15.070709228515625,14.92090129852295,15.04074764251709,3.826378345489502,912800.0
1990-02-27,15.10067081451416,15.16059398651123,14.741131782531738,14.801054954528809,3.765401601791382,1980000.0
1990-02-28,14.801054954528809,15.070709228515625,14.801054954528809,15.070709228515625,3.833998918533325,1022900.0
1990-03-01,15.010786056518555,15.220518112182617,14.950862884521484,15.220518112182617,3.8721132278442383,900300.0
1990-03-02,15.280441284179688,15.370326042175293,15.16059398651123,15.310402870178223,3.8949787616729736,637000.0
1990-03-05,15.10067081451416,15.340364456176758,15.070709228515625,15.250479698181152,4.065725803375244,345800.0
1990-03-06,15.370326042175293,15.460210800170898,15.250479698181152,15.400287628173828,4.105666160583496,705000.0
1990-03-07,15.370326042175293,15.430249214172363,15.220518112182617,15.280441284179688,4.073716163635254,843500.0
1990-03-08,15.280441284179688,15.580057144165039,15.280441284179688,15.460210800170898,4.121641159057617,604100.0
1990-03-09,15.430249214172363,15.550095558166504,15.400287628173828,15.520133972167969,4.1376166343688965,490600.0
