Date,Adj Close,Volume,Symbol
1999-11-18,7.16352653503418,46900.0,MAA
1999-11-19,7.343613624572754,67500.0,MAA
1999-11-22,7.283585071563721,32300.0,MAA
1999-11-23,7.16352653503418,302400.0,MAA
1999-11-24,7.083488464355469,35200.0,MAA
1999-11-26,7.083488464355469,7100.0,MAA
1999-11-29,7.063477516174316,43900.0,MAA
1999-11-30,7.1034955978393555,27700.0,MAA
1999-12-01,7.123507499694824,69300.0,MAA
1999-12-02,7.123507499694824,96600.0,MAA
1999-12-03,7.083488464355469,33700.0,MAA
1999-12-06,7.123507499694824,60800.0,MAA
1999-12-07,7.1034955978393555,124100.0,MAA
1999-12-08,7.1034955978393555,45900.0,MAA
1999-12-09,7.083488464355469,24800.0,MAA
1999-12-10,7.083488464355469,39800.0,MAA
1999-12-13,7.043466091156006,37700.0,MAA
1999-12-14,6.963426113128662,74200.0,MAA
1999-12-15,6.963426113128662,24800.0,MAA
1999-12-16,6.963426113128662,23500.0,MAA
1999-12-17,7.043466091156006,47600.0,MAA
1999-12-20,6.98343563079834,19700.0,MAA
1999-12-21,7.083488464355469,76400.0,MAA
1999-12-22,7.203548431396484,130300.0,MAA
1999-12-23,7.203548431396484,24000.0,MAA
1999-12-27,7.203548431396484,31200.0,MAA
1999-12-28,7.183538913726807,49900.0,MAA
1999-12-29,7.183538913726807,36800.0,MAA
1999-12-30,7.183538913726807,49300.0,MAA
1999-12-31,7.243565559387207,28100.0,MAA
2000-01-03,7.203548431396484,28800.0,MAA
2000-01-04,7.243565559387207,38800.0,MAA
2000-01-05,7.16352653503418,62900.0,MAA
2000-01-06,7.283585071563721,29000.0,MAA
2000-01-07,7.343613624572754,17700.0,MAA
2000-01-10,7.283585071563721,20400.0,MAA
2000-01-11,7.203548431396484,35000.0,MAA
2000-01-12,7.203548431396484,18400.0,MAA
2000-01-13,7.203548431396484,17500.0,MAA
2000-01-14,7.183538913726807,36600.0,MAA
2000-01-18,7.363626003265381,33900.0,MAA
2000-01-19,7.443663597106934,56800.0,MAA
2000-01-20,7.305759906768799,64300.0,MAA
2000-01-21,7.367325782775879,10600.0,MAA
2000-01-24,7.264712333679199,24100.0,MAA
2000-01-25,7.305759906768799,15100.0,MAA
2000-01-26,7.244192123413086,17200.0,MAA
2000-01-27,7.244192123413086,24000.0,MAA
2000-01-28,7.244192123413086,20400.0,MAA
2000-01-31,7.264712333679199,13800.0,MAA
2000-02-01,7.2852396965026855,47700.0,MAA
2000-02-02,7.264712333679199,26400.0,MAA
2000-02-03,7.2852396965026855,26400.0,MAA
2000-02-04,7.244192123413086,28600.0,MAA
2000-02-07,7.305759906768799,27100.0,MAA
2000-02-08,7.305759906768799,22400.0,MAA
2000-02-09,7.305759906768799,20500.0,MAA
2000-02-10,7.326280117034912,21300.0,MAA
2000-02-11,7.346803188323975,24900.0,MAA
2000-02-14,7.326280117034912,24500.0,MAA
2000-02-15,7.387841701507568,76600.0,MAA
2000-02-16,7.367325782775879,85300.0,MAA
2000-02-17,7.367325782775879,17000.0,MAA
2000-02-18,7.346803188323975,20100.0,MAA
2000-02-22,7.2852396965026855,21200.0,MAA
2000-02-23,7.346803188323975,10800.0,MAA
2000-02-24,7.305759906768799,42500.0,MAA
2000-02-25,7.2852396965026855,30900.0,MAA
2000-02-28,7.346803188323975,18200.0,MAA
2000-02-29,7.490455150604248,39400.0,MAA
2000-03-01,7.387841701507568,20400.0,MAA
2000-03-02,7.387841701507568,44100.0,MAA
2000-03-03,7.387841701507568,27600.0,MAA
2000-03-06,7.42888879776001,42500.0,MAA
2000-03-07,7.264712333679199,98400.0,MAA
2000-03-08,7.387841701507568,20800.0,MAA
2000-03-09,7.305759906768799,20600.0,MAA
2000-03-10,7.305759906768799,27400.0,MAA
2000-03-13,7.2852396965026855,15200.0,MAA
2000-03-14,7.367325782775879,25200.0,MAA
2000-03-15,7.305759906768799,18500.0,MAA
2000-03-16,7.387841701507568,42600.0,MAA
2000-03-17,7.42888879776001,20200.0,MAA
2000-03-20,7.367325782775879,18200.0,MAA
2000-03-21,7.346803188323975,32800.0,MAA
2000-03-22,7.346803188323975,12000.0,MAA
2000-03-23,7.346803188323975,63000.0,MAA
2000-03-24,7.4083662033081055,77100.0,MAA
2000-03-27,7.367325782775879,62100.0,MAA
2000-03-28,7.387841701507568,38000.0,MAA
2000-03-29,7.387841701507568,95400.0,MAA
2000-03-30,7.531497001647949,58600.0,MAA
2000-03-31,7.469932556152344,79100.0,MAA
2000-04-03,7.42888879776001,28500.0,MAA
2000-04-04,7.42888879776001,13500.0,MAA
2000-04-05,7.469932556152344,28600.0,MAA
2000-04-06,7.490455150604248,25400.0,MAA
2000-04-07,7.5520172119140625,7100.0,MAA
2000-04-10,7.5520172119140625,24800.0,MAA
2000-04-11,7.634106636047363,39200.0,MAA
2000-04-12,7.859846115112305,37300.0,MAA
2000-04-13,7.921412944793701,8400.0,MAA
2000-04-14,8.04454231262207,62500.0,MAA
2000-04-17,8.04454231262207,40100.0,MAA
2000-04-18,7.840236663818359,24400.0,MAA
2000-04-19,7.924310207366943,11200.0,MAA
2000-04-20,7.987369060516357,16700.0,MAA
2000-04-24,7.903293609619141,23600.0,MAA
2000-04-25,7.882273197174072,18400.0,MAA
2000-04-26,7.903293609619141,28100.0,MAA
2000-04-27,7.966349124908447,13300.0,MAA
2000-04-28,8.029410362243652,67700.0,MAA
2000-05-01,8.071446418762207,127200.0,MAA
2000-05-02,8.071446418762207,9100.0,MAA
2000-05-03,7.924310207366943,21400.0,MAA
2000-05-04,7.903293609619141,5800.0,MAA
2000-05-05,7.987369060516357,11700.0,MAA
2000-05-08,7.924310207366943,10100.0,MAA
2000-05-09,7.819215297698975,53200.0,MAA
2000-05-10,7.819215297698975,26800.0,MAA
2000-05-11,7.840236663818359,83200.0,MAA
2000-05-12,7.882273197174072,14700.0,MAA
2000-05-15,8.050427436828613,10100.0,MAA
2000-05-16,8.113487243652344,49300.0,MAA
2000-05-17,8.134505271911621,43300.0,MAA
2000-05-18,8.071446418762207,17200.0,MAA
2000-05-19,8.0924654006958,20700.0,MAA
2000-05-22,8.113487243652344,29400.0,MAA
2000-05-23,8.050427436828613,25000.0,MAA
2000-05-24,7.882273197174072,10900.0,MAA
2000-05-25,7.819215297698975,44900.0,MAA
2000-05-26,7.819215297698975,35900.0,MAA
2000-05-30,7.903293609619141,49600.0,MAA
2000-05-31,7.882273197174072,39100.0,MAA
2000-06-01,7.903293609619141,19700.0,MAA
2000-06-02,7.924310207366943,15500.0,MAA
2000-06-05,7.945332050323486,13900.0,MAA
2000-06-06,7.924310207366943,9200.0,MAA
