Date,Adj Close,Volume,Symbol
1999-11-18,2.866115093231201,738100.0,DHI
1999-11-19,2.9142837524414062,836400.0,DHI
1999-11-22,2.8781578540802,710400.0,DHI
1999-11-23,2.757732391357422,800400.0,DHI
1999-11-24,2.769775867462158,630800.0,DHI
1999-11-26,2.7818174362182617,183600.0,DHI
1999-11-29,2.6975197792053223,932900.0,DHI
1999-11-30,2.6493499279022217,920500.0,DHI
1999-12-01,2.589137554168701,911600.0,DHI
1999-12-02,2.6373066902160645,1161700.0,DHI
1999-12-03,2.733647108078003,957700.0,DHI
1999-12-06,2.769775867462158,1041600.0,DHI
1999-12-07,2.709561824798584,468800.0,DHI
1999-12-08,2.625265121459961,642000.0,DHI
1999-12-09,2.577094554901123,424400.0,DHI
1999-12-10,2.5048391819000244,1329200.0,DHI
1999-12-13,2.4807541370391846,734000.0,DHI
1999-12-14,2.3964569568634033,869300.0,DHI
1999-12-15,2.46871280670166,921200.0,DHI
1999-12-16,2.3362443447113037,1364000.0,DHI
1999-12-17,2.312160015106201,1298900.0,DHI
1999-12-20,2.3603293895721436,1047700.0,DHI
1999-12-21,2.3844151496887207,1170000.0,DHI
1999-12-22,2.3001160621643066,821300.0,DHI
1999-12-23,2.3603293895721436,1078400.0,DHI
1999-12-27,2.4084999561309814,1196000.0,DHI
1999-12-28,2.432584524154663,762100.0,DHI
1999-12-29,2.492798328399658,815600.0,DHI
1999-12-30,2.528925657272339,753200.0,DHI
1999-12-31,2.6613919734954834,270800.0,DHI
2000-01-03,2.5530104637145996,840000.0,DHI
2000-01-04,2.456669569015503,568400.0,DHI
2000-01-05,2.492798328399658,501700.0,DHI
2000-01-06,2.3603293895721436,2483300.0,DHI
2000-01-07,2.4446277618408203,684500.0,DHI
2000-01-10,2.492798328399658,581600.0,DHI
2000-01-11,2.3362443447113037,2928500.0,DHI
2000-01-12,2.312160015106201,1210100.0,DHI
2000-01-13,2.3362443447113037,1182100.0,DHI
2000-01-14,2.4446277618408203,972000.0,DHI
2000-01-18,2.3242027759552,883200.0,DHI
2000-01-19,2.2639901638031006,782900.0,DHI
2000-01-20,2.2639901638031006,1253600.0,DHI
2000-01-21,2.2399046421051025,1131600.0,DHI
2000-01-24,2.2399046421051025,1783200.0,DHI
2000-01-25,2.119478940963745,1065600.0,DHI
2000-01-26,2.1556079387664795,1167600.0,DHI
2000-01-27,2.179692268371582,1120900.0,DHI
2000-01-28,2.1435651779174805,1064500.0,DHI
2000-01-31,2.2399046421051025,1476100.0,DHI
2000-02-01,2.203777313232422,1028400.0,DHI
2000-02-02,2.2399046421051025,1501700.0,DHI
2000-02-03,2.377934217453003,2116400.0,DHI
2000-02-04,2.3657383918762207,895300.0,DHI
2000-02-07,2.402322769165039,1000900.0,DHI
2000-02-08,2.414518356323242,1261300.0,DHI
2000-02-09,2.4267115592956543,765700.0,DHI
2000-02-10,2.414518356323242,1729300.0,DHI
2000-02-11,2.3535447120666504,680500.0,DHI
2000-02-14,2.4267115592956543,873700.0,DHI
2000-02-15,2.4267115592956543,1095700.0,DHI
2000-02-16,2.2803773880004883,1053600.0,DHI
2000-02-17,2.316960334777832,1070500.0,DHI
2000-02-18,2.316960334777832,1752100.0,DHI
2000-02-22,2.292572498321533,818500.0,DHI
2000-02-23,2.231600761413574,689600.0,DHI
2000-02-24,2.182821035385132,626500.0,DHI
2000-02-25,2.1950156688690186,1208000.0,DHI
2000-02-28,2.2072105407714844,581300.0,DHI
2000-02-29,2.1950156688690186,820800.0,DHI
2000-03-01,2.3535447120666504,1351300.0,DHI
2000-03-02,2.3535447120666504,978000.0,DHI
2000-03-03,2.3657383918762207,670400.0,DHI
2000-03-06,2.316960334777832,302900.0,DHI
2000-03-07,2.2072105407714844,830900.0,DHI
2000-03-08,2.231600761413574,743300.0,DHI
2000-03-09,2.3291561603546143,466800.0,DHI
2000-03-10,2.2559890747070312,472900.0,DHI
2000-03-13,2.2559890747070312,618500.0,DHI
2000-03-14,2.1950156688690186,1324100.0,DHI
2000-03-15,2.3535447120666504,816500.0,DHI
2000-03-16,2.6827967166900635,3454800.0,DHI
2000-03-17,2.609630584716797,958400.0,DHI
2000-03-20,2.6340181827545166,554500.0,DHI
2000-03-21,2.609630584716797,888500.0,DHI
2000-03-22,2.560852527618408,964400.0,DHI
2000-03-23,2.6584081649780273,1294900.0,DHI
2000-03-24,2.6218247413635254,672100.0,DHI
2000-03-27,2.5852415561676025,899600.0,DHI
2000-03-28,2.5364625453948975,596400.0,DHI
2000-03-29,2.487684726715088,1022400.0,DHI
2000-03-30,2.609630584716797,2905200.0,DHI
2000-03-31,2.5486581325531006,827300.0,DHI
2000-04-03,2.5852415561676025,839600.0,DHI
2000-04-04,2.5364625453948975,1194000.0,DHI
2000-04-05,2.5364625453948975,1659700.0,DHI
2000-04-06,2.609630584716797,523200.0,DHI
2000-04-07,2.6462132930755615,943700.0,DHI
2000-04-10,2.573046922683716,627700.0,DHI
2000-04-11,2.560852527618408,408800.0,DHI
2000-04-12,2.6218247413635254,875300.0,DHI
2000-04-13,2.670602798461914,1712900.0,DHI
2000-04-14,2.4632952213287354,1470100.0,DHI
2000-04-17,2.3901290893554688,1304400.0,DHI
2000-04-18,2.487684726715088,1028400.0,DHI
2000-04-19,2.487684726715088,404500.0,DHI
2000-04-20,2.377934217453003,611600.0,DHI
2000-04-24,2.499880075454712,1028500.0,DHI
2000-04-25,2.5486581325531006,1022400.0,DHI
2000-04-26,2.573046922683716,756800.0,DHI
2000-04-27,2.5852415561676025,670800.0,DHI
2000-04-28,2.5242691040039062,565200.0,DHI
