Date,Adj Close,Volume,Symbol
1999-11-18,17.034679412841797,2350900.0,ALL
1999-11-19,16.921615600585938,2993800.0,ALL
1999-11-22,16.80855369567871,2196400.0,ALL
1999-11-23,16.733184814453125,2638500.0,ALL
1999-11-24,16.80855369567871,2988600.0,ALL
1999-11-26,16.634248733520508,863200.0,ALL
1999-11-29,16.29323387145996,3615500.0,ALL
1999-11-30,15.87642765045166,3559000.0,ALL
1999-12-01,15.838543891906738,3064300.0,ALL
1999-12-02,16.103782653808594,2169900.0,ALL
1999-12-03,16.52057647705078,2854100.0,ALL
1999-12-06,16.369020462036133,2991300.0,ALL
1999-12-07,16.369020462036133,3370000.0,ALL
1999-12-08,16.482688903808594,2584800.0,ALL
1999-12-09,16.103782653808594,2603400.0,ALL
1999-12-10,16.369020462036133,4102500.0,ALL
1999-12-13,15.952213287353516,3253200.0,ALL
1999-12-14,15.724861145019531,2574800.0,ALL
1999-12-15,15.7627592086792,2911900.0,ALL
1999-12-16,15.345955848693848,2438900.0,ALL
1999-12-17,14.815476417541504,4966100.0,ALL
1999-12-20,14.94809341430664,5110900.0,ALL
1999-12-21,14.929153442382812,5013000.0,ALL
1999-12-22,14.739692687988281,5475900.0,ALL
1999-12-23,14.891255378723145,2419700.0,ALL
1999-12-27,14.663907051086426,3106200.0,ALL
1999-12-28,14.550236701965332,2245400.0,ALL
1999-12-29,14.550236701965332,2676400.0,ALL
1999-12-30,14.550236701965332,3437700.0,ALL
1999-12-31,14.588132858276367,2141600.0,ALL
2000-01-03,14.24710750579834,2993100.0,ALL
2000-01-04,13.792414665222168,3186700.0,ALL
2000-01-05,14.398672103881836,3290200.0,ALL
2000-01-06,14.32288932800293,2760400.0,ALL
2000-01-07,14.853364944458008,3140400.0,ALL
2000-01-10,14.512345314025879,2897000.0,ALL
2000-01-11,14.474453926086426,1716600.0,ALL
2000-01-12,14.550236701965332,2145300.0,ALL
2000-01-13,15.042828559875488,3051500.0,ALL
2000-01-14,14.663907051086426,2626900.0,ALL
2000-01-18,14.588132858276367,2323500.0,ALL
2000-01-19,14.284996032714844,2791800.0,ALL
2000-01-20,14.398672103881836,3181600.0,ALL
2000-01-21,14.24710750579834,2978900.0,ALL
2000-01-24,13.830304145812988,2986100.0,ALL
2000-01-25,13.868193626403809,2919300.0,ALL
2000-01-26,14.057655334472656,2706800.0,ALL
2000-01-27,14.057655334472656,2444800.0,ALL
2000-01-28,13.830304145812988,2460500.0,ALL
2000-01-31,14.057655334472656,2275200.0,ALL
2000-02-01,13.981865882873535,2614000.0,ALL
2000-02-02,14.13343334197998,1857300.0,ALL
2000-02-03,13.981865882873535,3958500.0,ALL
