Date,Adj Close,Volume,Symbol
1999-11-18,16.873245239257812,748900.0,DOV
1999-11-19,16.657543182373047,569300.0,DOV
1999-11-22,16.513723373413086,415100.0,DOV
1999-11-23,16.274051666259766,1291200.0,DOV
1999-11-24,16.513723373413086,305400.0,DOV
1999-11-26,16.603853225708008,120200.0,DOV
1999-11-29,16.627910614013672,329600.0,DOV
1999-11-30,16.748220443725586,1264100.0,DOV
1999-12-01,17.253568649291992,1143400.0,DOV
1999-12-02,17.49418830871582,674900.0,DOV
1999-12-03,18.047657012939453,913600.0,DOV
1999-12-06,18.192033767700195,704100.0,DOV
1999-12-07,18.288293838500977,826300.0,DOV
1999-12-08,17.92734146118164,744700.0,DOV
1999-12-09,17.734827041625977,856500.0,DOV
1999-12-10,17.542329788208008,377800.0,DOV
1999-12-13,17.470130920410156,963700.0,DOV
1999-12-14,17.51826286315918,1009400.0,DOV
1999-12-15,17.422008514404297,825900.0,DOV
1999-12-16,18.023595809936523,771500.0,DOV
1999-12-17,17.903268814086914,1868500.0,DOV
1999-12-20,17.66263771057129,698300.0,DOV
1999-12-21,17.470130920410156,802700.0,DOV
1999-12-22,17.27762794494629,654500.0,DOV
1999-12-23,17.325748443603516,943900.0,DOV
1999-12-27,17.109176635742188,832500.0,DOV
1999-12-28,17.157304763793945,1618600.0,DOV
1999-12-29,17.18137550354004,400700.0,DOV
1999-12-30,17.27762794494629,300500.0,DOV
1999-12-31,17.470130920410156,207700.0,DOV
2000-01-03,16.892608642578125,730200.0,DOV
2000-01-04,16.57977867126465,404200.0,DOV
2000-01-05,16.651975631713867,930800.0,DOV
2000-01-06,16.724170684814453,993400.0,DOV
2000-01-07,17.18137550354004,1742200.0,DOV
2000-01-10,17.542329788208008,878300.0,DOV
2000-01-11,17.614519119262695,663400.0,DOV
2000-01-12,17.782955169677734,418000.0,DOV
2000-01-13,17.5904483795166,471500.0,DOV
2000-01-14,17.44606590270996,970900.0,DOV
2000-01-18,17.614519119262695,1554800.0,DOV
2000-01-19,17.638572692871094,1537300.0,DOV
2000-01-20,17.229496002197266,1585200.0,DOV
2000-01-21,17.085119247436523,830000.0,DOV
2000-01-24,16.676034927368164,824000.0,DOV
2000-01-25,16.676034927368164,1058300.0,DOV
2000-01-26,16.507587432861328,820600.0,DOV
2000-01-27,16.19476890563965,615700.0,DOV
2000-01-28,15.785682678222656,889000.0,DOV
2000-01-31,15.52098274230957,1193100.0,DOV
2000-02-01,15.641302108764648,749700.0,DOV
2000-02-02,15.665361404418945,1002500.0,DOV
2000-02-03,15.665361404418945,674300.0,DOV
2000-02-04,15.665361404418945,2066800.0,DOV
2000-02-07,15.713489532470703,1081100.0,DOV
2000-02-08,15.424728393554688,1111600.0,DOV
2000-02-09,15.160038948059082,1330300.0,DOV
2000-02-10,15.087841987609863,653600.0,DOV
2000-02-11,14.799079895019531,923000.0,DOV
2000-02-14,14.871269226074219,602200.0,DOV
2000-02-15,14.991582870483398,884900.0,DOV
2000-02-16,14.991582870483398,547800.0,DOV
2000-02-17,14.919386863708496,649300.0,DOV
2000-02-18,14.606563568115234,803000.0,DOV
2000-02-22,14.823144912719727,508100.0,DOV
2000-02-23,14.799079895019531,686500.0,DOV
2000-02-24,14.630636215209961,940300.0,DOV
2000-02-25,14.358572959899902,1045700.0,DOV
2000-02-28,14.431086540222168,1071400.0,DOV
2000-02-29,14.914533615112305,1174900.0,DOV
2000-03-01,14.79367733001709,992900.0,DOV
2000-03-02,15.083748817443848,1390100.0,DOV
2000-03-03,16.1473445892334,1089000.0,DOV
2000-03-06,16.1473445892334,1008700.0,DOV
2000-03-07,15.760581970214844,1250000.0,DOV
2000-03-08,15.615551948547363,952000.0,DOV
2000-03-09,16.002309799194336,959900.0,DOV
2000-03-10,16.1473445892334,846600.0,DOV
2000-03-13,15.857269287109375,805800.0,DOV
2000-03-14,15.591371536254883,724300.0,DOV
2000-03-15,16.364900588989258,773900.0,DOV
2000-03-16,17.138427734375,1375400.0,DOV
2000-03-17,17.355981826782227,1208500.0,DOV
2000-03-20,17.67022132873535,1276800.0,DOV
2000-03-21,17.91195297241211,605700.0,DOV
2000-03-22,18.15367889404297,2070000.0,DOV
2000-03-23,18.05698585510254,863600.0,DOV
2000-03-24,17.79108428955078,887300.0,DOV
2000-03-27,17.815258026123047,523300.0,DOV
2000-03-28,17.863603591918945,993400.0,DOV
2000-03-29,18.226194381713867,703000.0,DOV
2000-03-30,18.540441513061523,866400.0,DOV
2000-03-31,18.516273498535156,1083700.0,DOV
2000-04-03,18.540441513061523,819600.0,DOV
2000-04-04,19.313962936401367,1110700.0,DOV
2000-04-05,19.16893196105957,1090300.0,DOV
2000-04-06,19.434829711914062,581900.0,DOV
2000-04-07,19.36231231689453,1711600.0,DOV
2000-04-10,19.724899291992188,840900.0,DOV
2000-04-11,20.30504608154297,2243700.0,DOV
2000-04-12,20.208349227905273,1804700.0,DOV
2000-04-13,20.498432159423828,1815000.0,DOV
2000-04-14,19.749080657958984,1213200.0,DOV
2000-04-17,19.531517028808594,1353300.0,DOV
2000-04-18,19.434829711914062,1082500.0,DOV
2000-04-19,19.483173370361328,697900.0,DOV
2000-04-20,19.555696487426758,505300.0,DOV
2000-04-24,20.498432159423828,1272500.0,DOV
2000-04-25,20.812665939331055,1368400.0,DOV
2000-04-26,20.498432159423828,768300.0,DOV
2000-04-27,19.894113540649414,1359600.0,DOV
2000-04-28,19.652385711669922,916900.0,DOV
2000-05-01,20.498432159423828,1130200.0,DOV
2000-05-02,20.18417739868164,713200.0,DOV
2000-05-03,19.966630935668945,1373300.0,DOV
2000-05-04,20.08749008178711,538100.0,DOV
2000-05-05,20.11165428161621,550100.0,DOV
2000-05-08,20.01497459411621,719800.0,DOV
2000-05-09,19.724899291992188,495600.0,DOV
2000-05-10,19.28980255126953,405500.0,DOV
2000-05-11,19.555696487426758,505200.0,DOV
2000-05-12,19.86993408203125,402700.0,DOV
2000-05-15,19.91828727722168,761200.0,DOV
2000-05-16,20.28087043762207,976400.0,DOV
2000-05-17,20.498432159423828,555300.0,DOV
2000-05-18,20.522598266601562,463600.0,DOV
2000-05-19,19.724899291992188,742800.0,DOV
2000-05-22,19.50734519958496,406400.0,DOV
2000-05-23,19.241445541381836,494300.0,DOV
2000-05-24,19.356552124023438,775300.0,DOV
2000-05-25,19.0897159576416,569300.0,DOV
2000-05-26,18.798643112182617,460100.0,DOV
2000-05-30,19.18674659729004,401100.0,DOV
2000-05-31,18.046695709228516,1299100.0,DOV
2000-06-01,18.944183349609375,1586200.0,DOV
