Date,Adj Close,Volume,Symbol
2012-06-29,24.600000381469727,10922400,NOW
2012-07-02,24.770000457763672,656700,NOW
2012-07-03,25.309999465942383,401100,NOW
2012-07-05,25.959999084472656,541000,NOW
2012-07-06,25.84000015258789,355100,NOW
2012-07-09,25.270000457763672,152400,NOW
2012-07-10,25.049999237060547,304000,NOW
2012-07-11,23.739999771118164,296500,NOW
2012-07-12,24.079999923706055,325500,NOW
2012-07-13,24.18000030517578,89100,NOW
2012-07-16,24.3799991607666,118100,NOW
2012-07-17,24.270000457763672,227500,NOW
2012-07-18,24.229999542236328,103800,NOW
2012-07-19,24.0,254500,NOW
2012-07-20,25.229999542236328,260900,NOW
2012-07-23,24.350000381469727,603400,NOW
2012-07-24,24.84000015258789,291500,NOW
2012-07-25,24.93000030517578,110800,NOW
2012-07-26,24.420000076293945,158000,NOW
2012-07-27,25.329999923706055,100100,NOW
2012-07-30,25.389999389648438,84300,NOW
2012-07-31,27.0,284000,NOW
2012-08-01,27.709999084472656,111900,NOW
2012-08-02,29.079999923706055,556900,NOW
2012-08-03,28.670000076293945,431000,NOW
2012-08-06,28.020000457763672,583800,NOW
2012-08-07,28.0,198000,NOW
2012-08-08,27.56999969482422,296700,NOW
2012-08-09,29.510000228881836,135500,NOW
2012-08-10,31.649999618530273,220000,NOW
2012-08-13,32.43000030517578,214900,NOW
2012-08-14,32.279998779296875,552400,NOW
2012-08-15,29.68000030517578,467800,NOW
2012-08-16,29.75,300500,NOW
2012-08-17,29.600000381469727,389300,NOW
2012-08-20,29.889999389648438,277700,NOW
2012-08-21,30.260000228881836,196700,NOW
2012-08-22,29.850000381469727,617800,NOW
2012-08-23,29.030000686645508,292200,NOW
2012-08-24,29.700000762939453,145600,NOW
2012-08-27,29.270000457763672,260000,NOW
2012-08-28,29.31999969482422,152500,NOW
2012-08-29,29.489999771118164,116600,NOW
2012-08-30,29.780000686645508,186500,NOW
2012-08-31,31.100000381469727,286000,NOW
2012-09-04,33.66999816894531,332800,NOW
2012-09-05,34.189998626708984,331700,NOW
2012-09-06,36.060001373291016,396200,NOW
2012-09-07,36.54999923706055,411000,NOW
2012-09-10,34.38999938964844,457300,NOW
2012-09-11,33.0099983215332,288500,NOW
2012-09-12,35.04999923706055,350500,NOW
2012-09-13,37.5099983215332,460400,NOW
2012-09-14,39.060001373291016,724100,NOW
2012-09-17,38.189998626708984,812300,NOW
2012-09-18,36.79999923706055,678000,NOW
2012-09-19,38.650001525878906,406300,NOW
2012-09-20,38.0,739400,NOW
2012-09-21,39.630001068115234,353400,NOW
2012-09-24,40.369998931884766,378700,NOW
2012-09-25,39.9900016784668,605400,NOW
2012-09-26,38.08000183105469,853900,NOW
2012-09-27,40.040000915527344,478800,NOW
2012-09-28,38.68000030517578,1582500,NOW
2012-10-01,36.47999954223633,903900,NOW
2012-10-02,36.5,586700,NOW
2012-10-03,37.029998779296875,283100,NOW
2012-10-04,37.150001525878906,145700,NOW
2012-10-05,37.0,449500,NOW
2012-10-08,36.529998779296875,251400,NOW
2012-10-09,36.0,505300,NOW
2012-10-10,34.779998779296875,446000,NOW
2012-10-11,34.5,267300,NOW
2012-10-12,33.31999969482422,597700,NOW
2012-10-15,34.5099983215332,754800,NOW
2012-10-16,34.310001373291016,503300,NOW
2012-10-17,34.77000045776367,684500,NOW
2012-10-18,34.790000915527344,261500,NOW
2012-10-19,34.349998474121094,534600,NOW
2012-10-22,33.439998626708984,721200,NOW
2012-10-23,34.560001373291016,440100,NOW
2012-10-24,35.650001525878906,604600,NOW
2012-10-25,31.389999389648438,1953900,NOW
2012-10-26,31.889999389648438,601700,NOW
2012-10-31,30.649999618530273,568900,NOW
2012-11-01,31.040000915527344,788600,NOW
2012-11-02,32.13999938964844,450200,NOW
2012-11-05,32.279998779296875,345100,NOW
2012-11-06,32.95000076293945,462300,NOW
2012-11-07,31.25,532700,NOW
2012-11-08,30.899999618530273,288000,NOW
2012-11-09,30.06999969482422,410200,NOW
2012-11-12,29.65999984741211,537300,NOW
2012-11-13,29.479999542236328,551000,NOW
2012-11-14,28.709999084472656,502900,NOW
